Var1,Var2,Var3,value,min_species_for_fit,order,frac,data_type,tag
H._squamatum,T._zygis,L._subulatum,-0.11074077224791105,1,3,-1,natural,2025-01-17 17:12:233
H._squamatum,T._zygis,Other_species,-0.19639045085638163,1,3,-1,natural,2025-01-17 17:12:233
H._squamatum,U._sp,L._subulatum,-0.39190239369925656,1,3,-1,natural,2025-01-17 17:12:233
H._squamatum,U._sp,Other_species,-0.24406924699950253,1,3,-1,natural,2025-01-17 17:12:233
H._squamatum,L._subulatum,Other_species,-0.524274139269998,1,3,-1,natural,2025-01-17 17:12:233
H._syriacum,T._zygis,U._sp,-0.69947169931004,1,3,-1,natural,2025-01-17 17:12:233
H._syriacum,T._zygis,L._subulatum,-0.4883958727180661,1,3,-1,natural,2025-01-17 17:12:233
H._syriacum,T._zygis,Other_species,-0.09233929654216706,1,3,-1,natural,2025-01-17 17:12:233
H._syriacum,U._sp,L._subulatum,-0.19875201055318822,1,3,-1,natural,2025-01-17 17:12:233
H._syriacum,U._sp,Other_species,-0.5272953588771392,1,3,-1,natural,2025-01-17 17:12:233
H._syriacum,L._subulatum,Other_species,-0.3258626309894241,1,3,-1,natural,2025-01-17 17:12:233
T._zygis,U._sp,L._subulatum,-0.9550538320765362,1,3,-1,natural,2025-01-17 17:12:233
T._zygis,U._sp,Other_species,-0.7305924699008476,1,3,-1,natural,2025-01-17 17:12:233
T._zygis,L._subulatum,Other_species,-0.42428551416605326,1,3,-1,natural,2025-01-17 17:12:233
U._sp,L._subulatum,Other_species,-0.8054361034327441,1,3,-1,natural,2025-01-17 17:12:233
H._squamatum,H._syriacum,T._zygis,0.7567080892067607,1,3,-1,restoration,2025-01-17 17:12:213
H._squamatum,H._syriacum,U._sp,-0.2984539655604039,1,3,-1,restoration,2025-01-17 17:12:213
H._squamatum,H._syriacum,L._subulatum,-0.3475275224974122,1,3,-1,restoration,2025-01-17 17:12:213
H._squamatum,H._syriacum,Other_species,-0.18357120977758382,1,3,-1,restoration,2025-01-17 17:12:213
H._squamatum,T._zygis,U._sp,-0.5578167705504352,1,3,-1,restoration,2025-01-17 17:12:213
H._squamatum,T._zygis,L._subulatum,-0.2147980507163968,1,3,-1,restoration,2025-01-17 17:12:213
H._squamatum,T._zygis,Other_species,-0.08507085346724204,1,3,-1,restoration,2025-01-17 17:12:213
H._squamatum,U._sp,L._subulatum,0.55411053179167,1,3,-1,restoration,2025-01-17 17:12:213
H._squamatum,U._sp,Other_species,-0.4696932869518878,1,3,-1,restoration,2025-01-17 17:12:213
H._squamatum,L._subulatum,Other_species,-0.748988892938828,1,3,-1,restoration,2025-01-17 17:12:213
H._syriacum,T._zygis,U._sp,0.6016400629874593,1,3,-1,restoration,2025-01-17 17:12:213
H._syriacum,T._zygis,L._subulatum,0.12950338460353072,1,3,-1,restoration,2025-01-17 17:12:213
H._syriacum,T._zygis,Other_species,-0.8037472211404149,1,3,-1,restoration,2025-01-17 17:12:213
H._syriacum,U._sp,L._subulatum,-1.8437272154380844,1,3,-1,restoration,2025-01-17 17:12:213
H._syriacum,U._sp,Other_species,-0.22347268744213414,1,3,-1,restoration,2025-01-17 17:12:213
H._syriacum,L._subulatum,Other_species,-1.0836830341401058,1,3,-1,restoration,2025-01-17 17:12:213
T._zygis,U._sp,L._subulatum,1.2321695943620237,1,3,-1,restoration,2025-01-17 17:12:213
T._zygis,U._sp,Other_species,-0.33307696189570357,1,3,-1,restoration,2025-01-17 17:12:213
T._zygis,L._subulatum,Other_species,-0.20635458967481848,1,3,-1,restoration,2025-01-17 17:12:213
U._sp,L._subulatum,Other_species,-1.327279864540835,1,3,-1,restoration,2025-01-17 17:12:213
H._squamatum,H._syriacum,T._zygis,-0.8042420637379366,1,3,-1,natural,2025-01-17 17:12:213
H._squamatum,H._syriacum,U._sp,-0.6186056023592279,1,3,-1,natural,2025-01-17 17:12:213
H._squamatum,H._syriacum,L._subulatum,-0.07646001248126796,1,3,-1,natural,2025-01-17 17:12:213
H._squamatum,H._syriacum,Other_species,0.5852992765842052,1,3,-1,natural,2025-01-17 17:12:213
H._squamatum,T._zygis,U._sp,-0.5880125131845704,1,3,-1,natural,2025-01-17 17:12:213
H._squamatum,T._zygis,L._subulatum,0.04200874973002288,1,3,-1,natural,2025-01-17 17:12:213
H._squamatum,T._zygis,Other_species,-0.2581931784694429,1,3,-1,natural,2025-01-17 17:12:213
H._squamatum,U._sp,L._subulatum,-0.72570264748451,1,3,-1,natural,2025-01-17 17:12:213
H._squamatum,U._sp,Other_species,-0.4385271841781128,1,3,-1,natural,2025-01-17 17:12:213
H._squamatum,L._subulatum,Other_species,-0.4494434895510742,1,3,-1,natural,2025-01-17 17:12:213
H._syriacum,T._zygis,U._sp,-0.327893956144408,1,3,-1,natural,2025-01-17 17:12:213
H._syriacum,T._zygis,L._subulatum,-0.5915135972846051,1,3,-1,natural,2025-01-17 17:12:213
H._syriacum,T._zygis,Other_species,-0.10394289452117193,1,3,-1,natural,2025-01-17 17:12:213
H._syriacum,U._sp,L._subulatum,-0.23528164189007847,1,3,-1,natural,2025-01-17 17:12:213
H._syriacum,U._sp,Other_species,-0.8071854624122959,1,3,-1,natural,2025-01-17 17:12:213
H._syriacum,L._subulatum,Other_species,-0.2590557123777726,1,3,-1,natural,2025-01-17 17:12:213
T._zygis,U._sp,L._subulatum,-0.7404036754973805,1,3,-1,natural,2025-01-17 17:12:213
T._zygis,U._sp,Other_species,-0.38074096126745743,1,3,-1,natural,2025-01-17 17:12:213
T._zygis,L._subulatum,Other_species,-0.24576879685493358,1,3,-1,natural,2025-01-17 17:12:213
U._sp,L._subulatum,Other_species,-0.6536949002077512,1,3,-1,natural,2025-01-17 17:12:213
H._squamatum,H._syriacum,T._zygis,0.49343505324691744,1,3,-1,restoration,2025-01-17 17:12:183
H._squamatum,H._syriacum,U._sp,0.8179625848769826,1,3,-1,restoration,2025-01-17 17:12:183
H._squamatum,H._syriacum,L._subulatum,-0.5166931080592653,1,3,-1,restoration,2025-01-17 17:12:183
H._squamatum,H._syriacum,Other_species,-0.18596119209560116,1,3,-1,restoration,2025-01-17 17:12:183
H._squamatum,T._zygis,U._sp,-0.5108239467209061,1,3,-1,restoration,2025-01-17 17:12:183
