Var1,Var2,Var3,value,min_species_for_fit,order,frac,data_type,tag
H._squamatum,L._subulatum,Other_species,-0.07462051141850393,1,3,-1,natural,2025-01-17 19:38:103
H._squamatum,O._tridentata,P._albicans,-1.4956433483879266,1,3,-1,natural,2025-01-17 19:38:103
H._squamatum,O._tridentata,Other_species,-0.10363641098928382,1,3,-1,natural,2025-01-17 19:38:103
H._squamatum,P._albicans,Other_species,-0.24658613102249646,1,3,-1,natural,2025-01-17 19:38:103
H._syriacum,T._zygis,U._sp,-0.6433766255075316,1,3,-1,natural,2025-01-17 19:38:103
H._syriacum,T._zygis,L._subulatum,0.09881653471984471,1,3,-1,natural,2025-01-17 19:38:103
H._syriacum,T._zygis,O._tridentata,-0.2713402731260471,1,3,-1,natural,2025-01-17 19:38:103
H._syriacum,T._zygis,P._albicans,-0.2705267418044951,1,3,-1,natural,2025-01-17 19:38:103
H._syriacum,T._zygis,Other_species,-0.16334467423549884,1,3,-1,natural,2025-01-17 19:38:103
H._syriacum,U._sp,L._subulatum,0.17569924983653107,1,3,-1,natural,2025-01-17 19:38:103
H._syriacum,U._sp,O._tridentata,-0.6639029017498077,1,3,-1,natural,2025-01-17 19:38:103
H._syriacum,U._sp,P._albicans,0.7782229515547893,1,3,-1,natural,2025-01-17 19:38:103
H._syriacum,U._sp,Other_species,-0.3847159746290261,1,3,-1,natural,2025-01-17 19:38:103
H._syriacum,L._subulatum,O._tridentata,0.1987563720438571,1,3,-1,natural,2025-01-17 19:38:103
H._syriacum,L._subulatum,P._albicans,0.056719900382068034,1,3,-1,natural,2025-01-17 19:38:103
H._syriacum,L._subulatum,Other_species,-0.257254672211007,1,3,-1,natural,2025-01-17 19:38:103
H._syriacum,O._tridentata,P._albicans,-1.238876484717432,1,3,-1,natural,2025-01-17 19:38:103
H._syriacum,O._tridentata,Other_species,-0.7788387405234182,1,3,-1,natural,2025-01-17 19:38:103
H._syriacum,P._albicans,Other_species,0.25109935542144957,1,3,-1,natural,2025-01-17 19:38:103
T._zygis,U._sp,L._subulatum,-0.10962931542202849,1,3,-1,natural,2025-01-17 19:38:103
T._zygis,U._sp,O._tridentata,-0.5944465764888117,1,3,-1,natural,2025-01-17 19:38:103
T._zygis,U._sp,P._albicans,1.983190571064622,1,3,-1,natural,2025-01-17 19:38:103
T._zygis,U._sp,Other_species,-0.7174736459757209,1,3,-1,natural,2025-01-17 19:38:103
T._zygis,L._subulatum,O._tridentata,-0.09236601820562905,1,3,-1,natural,2025-01-17 19:38:103
T._zygis,L._subulatum,P._albicans,1.0385461845098027,1,3,-1,natural,2025-01-17 19:38:103
T._zygis,L._subulatum,Other_species,-1.026926443254787,1,3,-1,natural,2025-01-17 19:38:103
T._zygis,O._tridentata,P._albicans,-2.110844677445468,1,3,-1,natural,2025-01-17 19:38:103
T._zygis,O._tridentata,Other_species,-0.5740785852504762,1,3,-1,natural,2025-01-17 19:38:103
T._zygis,P._albicans,Other_species,0.4918979972714266,1,3,-1,natural,2025-01-17 19:38:103
U._sp,L._subulatum,O._tridentata,-0.813110767015864,1,3,-1,natural,2025-01-17 19:38:103
U._sp,L._subulatum,P._albicans,-2.648714954078375,1,3,-1,natural,2025-01-17 19:38:103
U._sp,L._subulatum,Other_species,-0.1501992371069514,1,3,-1,natural,2025-01-17 19:38:103
U._sp,O._tridentata,P._albicans,0.7685990645065551,1,3,-1,natural,2025-01-17 19:38:103
U._sp,O._tridentata,Other_species,-1.4072386981015903,1,3,-1,natural,2025-01-17 19:38:103
U._sp,P._albicans,Other_species,-0.5609317433203463,1,3,-1,natural,2025-01-17 19:38:103
L._subulatum,O._tridentata,P._albicans,-2.7304881827167864,1,3,-1,natural,2025-01-17 19:38:103
L._subulatum,O._tridentata,Other_species,-1.3181660634262686,1,3,-1,natural,2025-01-17 19:38:103
L._subulatum,P._albicans,Other_species,-0.7499119863492764,1,3,-1,natural,2025-01-17 19:38:103
O._tridentata,P._albicans,Other_species,-0.32202623712611916,1,3,-1,natural,2025-01-17 19:38:103
H._squamatum,H._syriacum,T._zygis,0.2894581565619026,1,3,-1,restoration,2025-01-17 19:38:043
H._squamatum,H._syriacum,U._sp,0.45567054904592247,1,3,-1,restoration,2025-01-17 19:38:043
H._squamatum,H._syriacum,L._subulatum,-1.19189336117555,1,3,-1,restoration,2025-01-17 19:38:043
H._squamatum,H._syriacum,O._tridentata,-0.006259237298529401,1,3,-1,restoration,2025-01-17 19:38:043
H._squamatum,H._syriacum,P._albicans,1.4092811056476497,1,3,-1,restoration,2025-01-17 19:38:043
H._squamatum,H._syriacum,Other_species,0.049876753016722085,1,3,-1,restoration,2025-01-17 19:38:043
H._squamatum,T._zygis,U._sp,-0.6580964600300767,1,3,-1,restoration,2025-01-17 19:38:043
H._squamatum,T._zygis,L._subulatum,0.005586051079166943,1,3,-1,restoration,2025-01-17 19:38:043
H._squamatum,T._zygis,O._tridentata,2.392804396807657,1,3,-1,restoration,2025-01-17 19:38:043
H._squamatum,T._zygis,P._albicans,0.033282953964710316,1,3,-1,restoration,2025-01-17 19:38:043
H._squamatum,T._zygis,Other_species,-0.23805351022793622,1,3,-1,restoration,2025-01-17 19:38:043
H._squamatum,U._sp,L._subulatum,1.038546696118305,1,3,-1,restoration,2025-01-17 19:38:043
H._squamatum,U._sp,O._tridentata,0.4275280812830573,1,3,-1,restoration,2025-01-17 19:38:043
H._squamatum,U._sp,P._albicans,-0.12162052245594675,1,3,-1,restoration,2025-01-17 19:38:043
H._squamatum,U._sp,Other_species,-0.38886097190181346,1,3,-1,restoration,2025-01-17 19:38:043
H._squamatum,L._subulatum,O._tridentata,-1.0323742073854991,1,3,-1,restoration,2025-01-17 19:38:043
H._squamatum,L._subulatum,P._albicans,-3.001506068062725,1,3,-1,restoration,2025-01-17 19:38:043
