Var1,Var2,Freq,value,min_species_for_fit,order,frac,data_type,tag
H._syriacum,A,-3.9858569611801187,-3.9858569611801187,1,3,-1,natural,2025-01-17 19:36:343
T._zygis,A,-3.7759821512840768,-3.7759821512840768,1,3,-1,natural,2025-01-17 19:36:343
U._sp,A,-4.841883045147665,-4.841883045147665,1,3,-1,natural,2025-01-17 19:36:343
L._subulatum,A,-4.98670585920226,-4.98670585920226,1,3,-1,natural,2025-01-17 19:36:343
O._tridentata,A,-5.999480595029575,-5.999480595029575,1,3,-1,natural,2025-01-17 19:36:343
P._albicans,A,-6.103722435204753,-6.103722435204753,1,3,-1,natural,2025-01-17 19:36:343
Other_species,A,-3.8344420723512664,-3.8344420723512664,1,3,-1,natural,2025-01-17 19:36:343
H._squamatum,A,-3.5910181248391666,-3.5910181248391666,1,3,-1,restoration,2025-01-17 19:36:273
H._syriacum,A,-2.4663750902429658,-2.4663750902429658,1,3,-1,restoration,2025-01-17 19:36:273
T._zygis,A,-1.3470299059362845,-1.3470299059362845,1,3,-1,restoration,2025-01-17 19:36:273
U._sp,A,-4.4462048537115795,-4.4462048537115795,1,3,-1,restoration,2025-01-17 19:36:273
L._subulatum,A,-3.495719525872192,-3.495719525872192,1,3,-1,restoration,2025-01-17 19:36:273
O._tridentata,A,-3.7402498323523483,-3.7402498323523483,1,3,-1,restoration,2025-01-17 19:36:273
P._albicans,A,-4.858411458790842,-4.858411458790842,1,3,-1,restoration,2025-01-17 19:36:273
Other_species,A,-3.1946849933058905,-3.1946849933058905,1,3,-1,restoration,2025-01-17 19:36:273
H._squamatum,A,-2.7927805432847745,-2.7927805432847745,1,3,-1,natural,2025-01-17 19:36:273
H._syriacum,A,-3.474795634122002,-3.474795634122002,1,3,-1,natural,2025-01-17 19:36:273
T._zygis,A,-3.7061774273977757,-3.7061774273977757,1,3,-1,natural,2025-01-17 19:36:273
U._sp,A,-5.244880976033571,-5.244880976033571,1,3,-1,natural,2025-01-17 19:36:273
L._subulatum,A,-4.644016143472862,-4.644016143472862,1,3,-1,natural,2025-01-17 19:36:273
O._tridentata,A,-6.28184692920058,-6.28184692920058,1,3,-1,natural,2025-01-17 19:36:273
P._albicans,A,-6.019184613668716,-6.019184613668716,1,3,-1,natural,2025-01-17 19:36:273
