n_unique,x2_counts,pearson,kendall,Gstat_shrink,Gstat_obs,Chisq,min_species_for_comp,order,frac,min_species_for_fit,n_sites,n_gibbs,data_type,extra_tag
114,98.92748169539992,0.9664804323951636,0.7239729995854962,129.71925147188065,108.00776372716484,608.8374586909841,1,2,-1,1,1000000,200,natural,2025-01-16 03:01:393
115,106.18929737948112,0.9675501748607778,0.7052991412820704,133.1348690514161,117.67906981345013,544.5031056683856,1,3,-1,1,1000000,200,natural,2025-01-16 03:01:393
112,92.20728467210942,0.974066909882952,0.7254451620407467,109.56687152423426,99.2308126654038,412.6057858101773,1,2,-1,1,1000000,200,natural,2025-01-16 02:34:583
117,129.00262695697734,0.9431074303907976,0.7001211746822773,152.51821672554766,143.17588366623525,535.6163144544845,1,3,-1,1,1000000,200,natural,2025-01-16 02:34:583
109,90.46481327826292,0.96591644520606,0.7453108754596053,122.10623312838108,103.86534938577238,469.0957602305684,1,2,-1,1,1000000,200,natural,2025-01-16 02:08:273
111,104.21314573837552,0.9655931561562392,0.7276915086278247,143.16135492180294,125.16940439915176,533.1963388650775,1,3,-1,1,1000000,200,natural,2025-01-16 02:08:273
110,127.62619689299665,0.9529904701135882,0.6892004879319186,170.77269247799117,148.2162692934352,785.2910415097248,1,2,-1,1,1000000,200,natural,2025-01-16 01:41:583
112,153.48725177237662,0.9199075045264864,0.6717213855288463,198.22962776450055,179.88451065215335,764.4631876418871,1,3,-1,1,1000000,200,natural,2025-01-16 01:41:583
110,104.49647140199036,0.960649002560652,0.7137606965067628,148.2810453334879,129.15543960231815,948.5101828204467,1,2,-1,1,1000000,200,natural,2025-01-16 01:15:313
112,97.31003557207173,0.972671547328539,0.7080693805960677,132.7180971325805,120.18142767510425,718.3232226085942,1,3,-1,1,1000000,200,natural,2025-01-16 01:15:313
112,91.95646538470815,0.952171182379228,0.7373626131166897,113.2020095885018,99.485249972945,544.8799023698666,1,2,-1,1,1000000,200,natural,2025-01-16 00:48:433
116,96.1288580212003,0.9678577555509628,0.7208941212405748,122.15490749512608,107.26572352645056,635.6015979265244,1,3,-1,1,1000000,200,natural,2025-01-16 00:48:433
111,78.81587609381202,0.9701435759597634,0.7714880849106126,105.11410571663106,84.50131133662023,513.1640291225615,1,2,-1,1,1000000,200,natural,2025-01-16 00:22:103
116,111.82558521437544,0.9356112142246606,0.7450289366720002,138.36641902726683,122.69696676500722,475.9277765926424,1,3,-1,1,1000000,200,natural,2025-01-16 00:22:103
113,119.13767434206925,0.952217987710345,0.7033681010624687,147.0566749709536,131.93045773625104,606.2197578839343,1,2,-1,1,1000000,200,natural,2025-01-15 23:55:363
115,123.76803926664869,0.9482407417587398,0.7025048263390452,150.33283885387755,139.30879300866386,534.7199304777255,1,3,-1,1,1000000,200,natural,2025-01-15 23:55:363
111,103.67801604336232,0.9700747550425302,0.723561151534181,160.09268242579606,131.053397810364,921.6223356656128,1,2,-1,1,1000000,200,natural,2025-01-15 23:29:083
114,134.19102291842236,0.9484936100566472,0.686389445274053,185.4877946137329,163.60691747175187,1135.8485063449366,1,3,-1,1,1000000,200,natural,2025-01-15 23:29:083
114,85.0857631574943,0.967137740344354,0.7522422945652083,107.73850869665408,90.4566713796684,575.6707127421292,1,2,-1,1,1000000,200,natural,2025-01-15 23:02:373
117,99.91615671530174,0.9459168504467316,0.7457330849611158,118.93927750013438,106.1849885313677,540.5784611592373,1,3,-1,1,1000000,200,natural,2025-01-15 23:02:373
115,112.45043566153863,0.9542794741425046,0.7009240705414197,138.1459412332413,123.52666793409423,577.0247508786615,1,2,-1,1,1000000,200,natural,2025-01-15 22:36:133
115,113.5306170040989,0.9480584350470118,0.6971609301530184,131.94159340642162,123.6718795543888,451.2648174277737,1,3,-1,1,1000000,200,natural,2025-01-15 22:36:133
112,89.8924533602193,0.9682484567749116,0.7553793826399199,117.06111848382534,99.639612442549,609.9791002434176,1,2,-1,1,1000000,200,natural,2025-01-15 22:09:583
115,112.399930699896,0.9597112662597024,0.7294494071930107,139.9539367115287,125.94668356574692,548.913218890847,1,3,-1,1,1000000,200,natural,2025-01-15 22:09:583
115,102.06376391690743,0.9682261129397292,0.7081730332123326,133.48654563937174,115.4600153146178,627.1652924079563,1,2,-1,1,1000000,200,natural,2025-01-15 21:43:463
117,125.48804457751532,0.9423155846750144,0.6964457097557872,158.7156517420561,143.2638541485998,756.2330582712552,1,3,-1,1,1000000,200,natural,2025-01-15 21:43:463
112,125.11584633678504,0.9416613696458712,0.7412733058285412,154.594412931518,135.8354818798694,593.5346462547502,1,2,-1,1,1000000,200,natural,2025-01-15 21:17:393
112,182.71384239825133,0.8862189444796301,0.7145843400673679,209.73531373514135,199.2024901057705,541.4152686977762,1,3,-1,1,1000000,200,natural,2025-01-15 21:17:393
108,87.58247683095823,0.963663676016712,0.7505989487898262,105.0099862044232,92.80731000188436,326.51207157399773,1,2,-1,1,1000000,200,natural,2025-01-15 20:51:193
116,111.83964252711615,0.9520478984691502,0.7126317149859662,142.8247388505849,123.75177956768168,676.3594076226353,1,3,-1,1,1000000,200,natural,2025-01-15 20:51:193
110,90.99979683107904,0.9681035745435153,0.7470761737489464,111.46443363714464,103.50870118429604,357.2827632376149,1,2,-1,1,1000000,200,natural,2025-01-15 20:25:203
116,115.7983091842894,0.9478727921334312,0.7151886186212028,143.4858579202131,132.8989755433018,523.5995241653513,1,3,-1,1,1000000,200,natural,2025-01-15 20:25:203
112,99.69133010948546,0.9572017924414614,0.7371807296167753,118.65429992931786,106.79173317564994,550.1135998011339,1,2,-1,1,1000000,200,natural,2025-01-15 19:59:283
119,147.4049045887135,0.9189553796970044,0.7083666916616185,169.39076597373128,160.89882245942297,646.1760096738229,1,3,-1,1,1000000,200,natural,2025-01-15 19:59:283
114,107.19017546028616,0.9545255090190156,0.7225560219884981,132.63034591404963,115.63701522244914,704.2514715739878,1,2,-1,1,1000000,200,natural,2025-01-15 19:33:283
114,150.2196421632638,0.9331909646005754,0.6848080120254461,172.4231417203198,167.22774410831806,555.4756762000894,1,3,-1,1,1000000,200,natural,2025-01-15 19:33:283
111,108.84966923822866,0.9516799379714992,0.7176540166707674,150.1082613928532,128.79757471954107,656.0921336760329,1,2,-1,1,1000000,200,natural,2025-01-15 19:07:513
119,141.6691723044817,0.9412802145171426,0.6799627393441255,184.6753461016527,162.74578342597138,872.1469375377338,1,3,-1,1,1000000,200,natural,2025-01-15 19:07:513
115,108.2455913827453,0.9513872181808692,0.7365555900770047,121.1778313153488,111.91289113646124,583.4108063548314,1,2,-1,1,1000000,200,natural,2025-01-15 18:41:593
116,117.65376239644976,0.939979125974524,0.7215001644788575,127.27367665183962,123.55642904369805,405.6186606457449,1,3,-1,1,1000000,200,natural,2025-01-15 18:41:593
110,77.84290744080099,0.9788047110164252,0.7543543651152177,137.60628496424818,104.82097896240651,662.0265723709487,1,2,-1,1,1000000,200,natural,2025-01-15 18:16:273
116,100.86239653100976,0.9699858330851184,0.7160928965584152,161.89053424055868,130.9521398432633,839.2482090812302,1,3,-1,1,1000000,200,natural,2025-01-15 18:16:273
114,94.29217561523676,0.972075692498445,0.7172400798081934,135.85453838688386,109.1128754046934,652.8727690216971,1,2,-1,1,1000000,200,natural,2025-01-15 17:50:553
113,132.12741515750145,0.9356201159417896,0.700723110001084,164.6712640935994,146.8547250467012,632.0870964325561,1,3,-1,1,1000000,200,natural,2025-01-15 17:50:553
114,88.60796284002247,0.9710645589262458,0.7438878353008916,101.65086934740027,92.53540410635016,499.16796516818346,1,2,-1,1,1000000,200,natural,2025-01-15 17:25:243
118,143.9601537209552,0.92137059867921,0.7074050169048762,154.3692436141851,150.6497404547355,448.2508836513797,1,3,-1,1,1000000,200,natural,2025-01-15 17:25:243
111,112.04156104150366,0.9606007084436372,0.7303073155994354,134.66516872846898,122.79060393524055,437.1511822225809,1,2,-1,1,1000000,200,natural,2025-01-15 17:00:083
114,146.6765707223175,0.9405573154320164,0.6722287005342211,190.618288328256,180.89312133169335,721.2354797372982,1,3,-1,1,1000000,200,natural,2025-01-15 17:00:083
113,102.14341622881754,0.9456161767064656,0.7257654038055544,118.0805766628905,109.2202961278525,436.0767624807849,1,2,-1,1,1000000,200,natural,2025-01-15 16:34:573
115,106.26061004987788,0.9568739386126792,0.7135162595661262,123.7527981430251,117.18028046488362,417.21538085682744,1,3,-1,1,1000000,200,natural,2025-01-15 16:34:573
113,114.60521511930828,0.9747073053754852,0.7040904267903662,130.29889766962592,122.71517327293124,531.4907229484377,1,2,-1,1,1000000,200,natural,2025-01-15 16:09:413
116,139.26516877527482,0.9673091195630422,0.6539916558310942,168.61666894516662,162.1532053341491,753.2673653950054,1,3,-1,1,1000000,200,natural,2025-01-15 16:09:413
113,95.58085475973976,0.9630196269076756,0.7016709874363745,153.72438016495013,124.81017085777188,973.5938521370904,1,2,-1,1,1000000,200,natural,2025-01-15 15:44:003
115,119.01189229318204,0.9528887175657256,0.6748032845897536,171.48020718469053,149.9942720687842,901.0446065057066,1,3,-1,1,1000000,200,natural,2025-01-15 15:44:003
112,99.78002165571084,0.96275693839619,0.7448984723701216,132.96772360678975,113.59540197144398,498.3741489198882,1,2,-1,1,1000000,200,natural,2025-01-15 15:18:173
116,126.77942830004332,0.9261054648347828,0.7173796389610472,167.42773098350156,144.74794981764114,701.3982119663609,1,3,-1,1,1000000,200,natural,2025-01-15 15:18:173
114,95.07397707356904,0.96919747980991,0.747400494358683,107.00482752288592,99.8114657632548,404.0366819815293,1,2,-1,1,1000000,200,natural,2025-01-15 14:52:133
115,110.72631626048502,0.9592363349714158,0.7367200494422085,119.67042063842352,117.02643227970442,340.2692837609219,1,3,-1,1,1000000,200,natural,2025-01-15 14:52:133
114,88.16949881367842,0.967425613437051,0.7193906519444851,110.04444987815764,97.83778041487884,472.1049571200936,1,2,-1,1,1000000,200,natural,2025-01-15 14:26:313
111,109.30912643379013,0.9610510278695172,0.7011207610635014,127.50422036366534,121.79454246555213,448.41063529198186,1,3,-1,1,1000000,200,natural,2025-01-15 14:26:313
114,107.11542553829564,0.9454526548086069,0.7249959051272853,141.3985653733463,120.12148683011576,684.3437785509443,1,2,-1,1,1000000,200,natural,2025-01-15 14:00:533
117,142.53197545765954,0.9145036361288402,0.6960172645970688,173.75973019691423,158.4948965929677,685.7211995421451,1,3,-1,1,1000000,200,natural,2025-01-15 14:00:533
111,101.72499443343315,0.9530158946995592,0.7315358112959773,124.97470980613564,111.7668094415663,519.2963987452637,1,2,-1,1,1000000,200,natural,2025-01-15 13:35:263
117,106.58833286498368,0.957661367374796,0.7250349793683019,127.59635188351668,114.58307878537686,541.9345770286401,1,3,-1,1,1000000,200,natural,2025-01-15 13:35:263
113,76.76270135991024,0.9759317375612424,0.7437856738183587,100.51472656611176,84.08179247752302,550.7345283901412,1,2,-1,1,1000000,200,natural,2025-01-15 13:10:183
116,105.97762436809498,0.949419606968385,0.7204636354202384,131.6169634724206,115.14161578345616,667.545720015287,1,3,-1,1,1000000,200,natural,2025-01-15 13:10:183
111,100.25281588304246,0.9670536256055556,0.7419758364762136,135.05111601184447,120.18092952674232,669.1819975537193,1,2,-1,1,1000000,200,natural,2025-01-15 12:45:213
113,106.15782608981668,0.9681631119762508,0.7156218473475613,152.43394499913322,135.53007337763202,1234.912920820518,1,3,-1,1,1000000,200,natural,2025-01-15 12:45:213
113,89.29702770990227,0.9590340529755186,0.7385802424379077,121.5249172175297,101.06840846057872,596.7400417237404,1,2,-1,1,1000000,200,natural,2025-01-15 12:20:123
118,137.29967599971357,0.9250318251294332,0.6941191539850604,177.68374335391673,157.71811149435,779.6808703978181,1,3,-1,1,1000000,200,natural,2025-01-15 12:20:123
111,101.28507787429729,0.9682711163260448,0.7560469702252983,124.03957485268246,108.7311118089553,425.8500037742595,1,2,-1,1,1000000,200,natural,2025-01-15 11:55:103
116,132.55066293063993,0.9326349319363204,0.7333150682736371,155.67695703816963,141.6297315753857,524.5393679133635,1,3,-1,1,1000000,200,natural,2025-01-15 11:55:103
114,98.185801361683815,0.9698864530682344,0.7094006645421218,115.74635972666132,106.0027121130019,514.0944617477247,1,2,-1,1,1000000,200,natural,2025-01-15 11:30:173
116,156.70403580020843,0.9165223516785804,0.679210765481967,175.36528641061665,170.81237270286545,531.4248673199686,1,3,-1,1,1000000,200,natural,2025-01-15 11:30:173
111,103.11185095643278,0.946329530781589,0.7460658469528907,129.34383247103207,111.18507877090352,572.9390649148631,1,2,-1,1,1000000,200,natural,2025-01-15 11:05:253
117,125.88385786220702,0.9321782071176784,0.7013273400202887,157.37468516229234,141.22387776085785,572.6911094910027,1,3,-1,1,1000000,200,natural,2025-01-15 11:05:253
111,102.56285064189056,0.9555498704326952,0.7408373487362871,125.63291657745047,112.23028879621477,499.3374352128254,1,2,-1,1,1000000,200,natural,2025-01-15 10:40:393
115,123.4972965573848,0.9460203127363596,0.7134302020936409,142.11885275912843,133.45670987525338,530.2074575489513,1,3,-1,1,1000000,200,natural,2025-01-15 10:40:393
111,87.44661763276636,0.9729962216218409,0.7353505694077729,100.91390180947926,93.56327838183448,420.6415647489767,1,2,-1,1,1000000,200,natural,2025-01-15 10:15:403
117,104.44617909535728,0.9593345621423056,0.7050741753407279,123.75871589636866,115.6755372267115,470.7386630933121,1,3,-1,1,1000000,200,natural,2025-01-15 10:15:403
111,97.13627413826232,0.9721202061171114,0.7189550946032768,129.90554244050972,111.48897261201203,653.0684965957074,1,2,-1,1,1000000,200,natural,2025-01-15 09:50:593
112,107.11996330935683,0.958407457826508,0.706397201688162,137.4135310528424,123.91660707890908,581.9702129159643,1,3,-1,1,1000000,200,natural,2025-01-15 09:50:593
111,110.78555591333247,0.9647474774290584,0.7325765127214962,131.9580892358616,123.9870062889287,458.31418901325935,1,2,-1,1,1000000,200,natural,2025-01-15 09:26:173
117,171.35482245066854,0.924087397200196,0.6705847750918937,202.76885040261308,196.08254140212244,609.1140990424148,1,3,-1,1,1000000,200,natural,2025-01-15 09:26:173
115,124.05016822434584,0.9407276078185284,0.7171883255069734,147.07272017766118,136.0763441054713,706.6535635632194,1,2,-1,1,1000000,200,natural,2025-01-15 09:01:293
116,146.96838690753648,0.9292970832431242,0.7063043234946902,167.3276901544047,162.38628447910148,640.9665273823349,1,3,-1,1,1000000,200,natural,2025-01-15 09:01:293
113,87.22347792553204,0.9630951050394684,0.7501686937119885,98.53825174339283,92.00271682802892,511.65065038994584,1,2,-1,1,1000000,200,natural,2025-01-15 08:36:393
118,125.61461948613504,0.9166511597365212,0.7271282628253174,143.01749935550396,134.06847777246372,629.9198395224014,1,3,-1,1,1000000,200,natural,2025-01-15 08:36:393
113,79.16867134609112,0.9707128149202168,0.7597621194463269,116.47996632742904,88.22622206225421,669.2574186997865,1,2,-1,1,1000000,200,natural,2025-01-15 08:12:153
115,107.26430381906673,0.961876549798758,0.7291471880188469,143.39155101338457,120.37600552474042,746.1535431992017,1,3,-1,1,1000000,200,natural,2025-01-15 08:12:153
109,106.15257286142176,0.9550045264906908,0.7287954138858095,141.22423418555326,123.1191632662693,597.8279741262916,1,2,-1,1,1000000,200,natural,2025-01-15 07:48:073
114,115.56091773565578,0.9552588757721784,0.7046028404228138,159.0964284905049,140.05898383871738,799.3109910285982,1,3,-1,1,1000000,200,natural,2025-01-15 07:48:073
113,86.67028873771464,0.9586050130862802,0.7514607715060032,123.26232438065742,99.69385201112247,598.1936943186652,1,2,-1,1,1000000,200,natural,2025-01-15 07:23:543
112,148.60787147773212,0.8964228029288422,0.708455211846163,185.0530409290431,168.1763684959281,686.3912953566636,1,3,-1,1,1000000,200,natural,2025-01-15 07:23:543
114,111.63946503966892,0.9487475747098552,0.732287919384049,133.82136708561944,118.52106835146954,556.7222455058576,1,2,-1,1,1000000,200,natural,2025-01-15 06:59:333
115,146.03940790627644,0.9283034847902768,0.7083800354456126,172.91521436820955,160.2643419206226,668.1092129799545,1,3,-1,1,1000000,200,natural,2025-01-15 06:59:333
113,126.32998979663924,0.9603380195497332,0.706548833069965,172.7235890535614,148.967096999958,822.4462697130423,1,2,-1,1,1000000,200,natural,2025-01-15 06:35:053
112,145.07560676091796,0.9447053548193352,0.697579925748088,198.83049604975875,177.21806497824392,1199.431960509617,1,3,-1,1,1000000,200,natural,2025-01-15 06:35:053
108,92.8254136276716,0.958119027826268,0.7494457776843829,103.4151626667902,95.05139180886071,407.78953110891496,1,2,-1,1,1000000,200,natural,2025-01-15 06:10:383
114,113.04912778980786,0.9690712470626668,0.7093403049401307,130.48722945257325,121.32321640870012,504.3391727774081,1,3,-1,1,1000000,200,natural,2025-01-15 06:10:383
110,74.30488694748585,0.9795002478675516,0.7645285211204761,101.95399819716164,82.86217131205034,472.52429506309966,1,2,-1,1,1000000,200,natural,2025-01-15 05:46:103
114,109.93370158077596,0.9438966363785004,0.7395650275013885,134.96435764467952,119.5286852645892,459.76040867752647,1,3,-1,1,1000000,200,natural,2025-01-15 05:46:103
110,112.76351763380325,0.969291542222421,0.698186381226039,132.96235295790223,124.43250184954316,461.1347256458779,1,2,-1,1,1000000,200,natural,2025-01-15 05:21:503
116,131.51779717706643,0.9530008985445304,0.6851990682576116,153.39822087983228,144.72586081361553,537.1215571930244,1,3,-1,1,1000000,200,natural,2025-01-15 05:21:503
111,124.83979462615773,0.950225348969668,0.7155096875116222,129.9790298630817,130.1591035201633,364.9154761067071,1,2,-1,1,1000000,200,natural,2025-01-15 04:57:313
116,131.88000780296954,0.944486139025793,0.704524215220254,138.61322145934295,137.2581434032035,479.12165712596266,1,3,-1,1,1000000,200,natural,2025-01-15 04:57:313
111,123.98301019624952,0.9112876629950564,0.7439242690105442,161.44940555082846,136.50959432602963,654.5853841952296,1,2,-1,1,1000000,200,natural,2025-01-15 04:33:113
116,124.74810160347174,0.9464388602134258,0.7152686411216157,162.51321191935602,141.5268096310778,613.1941863461946,1,3,-1,1,1000000,200,natural,2025-01-15 04:33:113
111,99.9905778257304,0.953668616551899,0.748832808907296,121.83429928159455,109.18253148033864,450.66680123338193,1,2,-1,1,1000000,200,natural,2025-01-15 04:09:013
117,126.81299381195528,0.9306633711588356,0.728502700178379,150.06481436478344,139.66890743447328,541.8832847540666,1,3,-1,1,1000000,200,natural,2025-01-15 04:09:013
112,96.06536840541666,0.9657362857254506,0.7239969057506467,147.45283385386944,122.12867286695634,838.0895261314097,1,2,-1,1,1000000,200,natural,2025-01-15 03:45:043
114,139.53220114362722,0.9304350958397322,0.7010463163425585,186.43597303548057,165.66520009943625,821.8322115580726,1,3,-1,1,1000000,200,natural,2025-01-15 03:45:043
113,90.56868899004432,0.969867503107842,0.7416630163484127,123.86321139160864,102.72178223511688,518.8807383605646,1,2,-1,1,1000000,200,natural,2025-01-15 03:21:003
117,122.59620211266213,0.9411945693184578,0.7266863036785848,157.42526276872235,140.36695809664425,563.9181224224586,1,3,-1,1,1000000,200,natural,2025-01-15 03:21:003
114,99.95968103931824,0.95917186003875,0.7288231908739757,140.01077455842378,115.27318057356447,795.6815770729422,1,2,-1,1,1000000,200,natural,2025-01-15 02:56:563
112,148.21839402468137,0.8943399586659438,0.7306457695284693,176.89950556289986,163.2530974378599,521.781412277942,1,3,-1,1,1000000,200,natural,2025-01-15 02:56:563
112,108.7673589003298,0.9576638384349544,0.7079299868823266,133.04174821466728,119.71450319846228,489.0670447460972,1,2,-1,1,1000000,200,natural,2025-01-15 02:32:513
116,132.91144553643835,0.9340517396063828,0.7023262574792082,157.01566619740652,144.01912634001027,633.5604285794468,1,3,-1,1,1000000,200,natural,2025-01-15 02:32:513
113,111.11898780574992,0.9523043294055736,0.7269126178178347,137.6614691642868,122.820229393185,645.0722776357848,1,2,-1,1,1000000,200,natural,2025-01-15 02:08:383
117,123.06551776219908,0.956257524168772,0.7078340673709185,159.3898791380238,139.96534601973508,785.287259960874,1,3,-1,1,1000000,200,natural,2025-01-15 02:08:383
111,107.66696134661971,0.953812614973468,0.7394591562932074,120.1455440043389,112.06401528427826,401.9381843130888,1,2,-1,1,1000000,200,natural,2025-01-15 01:44:383
117,125.88633572661848,0.938079113904738,0.7228144883907177,140.45169806866696,132.55838536770645,489.4022563616516,1,3,-1,1,1000000,200,natural,2025-01-15 01:44:383
114,104.99097714710368,0.9662989198947376,0.7233658760760613,120.27436308716662,111.7912904123692,472.65291670151754,1,2,-1,1,1000000,200,natural,2025-01-15 01:20:333
117,112.64654913819268,0.9718764388273886,0.7027432219566104,122.61263884757902,120.29156591282948,435.1861272387511,1,3,-1,1,1000000,200,natural,2025-01-15 01:20:333
114,91.27514873674828,0.9655864153374925,0.7277672263546733,128.92203987609673,105.92264049371332,669.5519691771894,1,2,-1,1,1000000,200,natural,2025-01-15 00:56:463
116,106.62038113033108,0.9666089675988828,0.705268431639883,147.2148748397552,126.79787701250616,861.144447856906,1,3,-1,1,1000000,200,natural,2025-01-15 00:56:463
111,93.53547997233105,0.9651178114017248,0.7246363958660578,115.23444978707656,103.6056275007588,454.58470574931846,1,2,-1,1,1000000,200,natural,2025-01-15 00:32:543
115,142.02577623932808,0.9172719801111268,0.6982372201584056,166.02703580279405,157.21950870256472,592.9149530008347,1,3,-1,1,1000000,200,natural,2025-01-15 00:32:543
113,100.47874205863802,0.956703614315269,0.737545794582763,110.80923884247116,106.0873263164472,472.9673914282961,1,2,-1,1,1000000,200,natural,2025-01-15 00:09:063
116,143.27252952927358,0.92475871948836,0.7133136140753811,151.08851026227566,149.1726197003723,541.6247062301239,1,3,-1,1,1000000,200,natural,2025-01-15 00:09:063
109,98.95620909296318,0.9679971754576236,0.7522271210041533,117.76695285500976,107.10505406751751,345.4880235369647,1,2,-1,1,1000000,200,natural,2025-01-14 23:45:023
116,131.0855757495679,0.9291252265026464,0.7465000091021501,151.4796301112894,139.73569939112096,520.4577063005776,1,3,-1,1,1000000,200,natural,2025-01-14 23:45:023
111,110.9742701842886,0.9502994753970608,0.7222165864731835,130.54059652918667,119.56032726865004,515.8727939935847,1,2,-1,1,1000000,200,natural,2025-01-14 23:21:143
116,126.4943345681575,0.9553520809757968,0.6956486758742897,159.76231233882578,143.67768105791598,710.999339792019,1,3,-1,1,1000000,200,natural,2025-01-14 23:21:143
111,107.89714302724506,0.9474391914605622,0.717982605067224,143.79074504097298,121.23669307089902,656.2328878319632,1,2,-1,1,1000000,200,natural,2025-01-14 22:57:313
112,138.2060355739161,0.9215055936708324,0.6978379060334243,163.10719538676415,152.8809738767122,539.374907948269,1,3,-1,1,1000000,200,natural,2025-01-14 22:57:313
113,84.4643813758492,0.967822594319214,0.7202245450589826,104.39918302283031,93.29308658570072,485.6451896950435,1,2,-1,1,1000000,200,natural,2025-01-14 22:33:483
116,110.73096362169824,0.9586617399377686,0.6928727782959475,135.2193872807941,126.02789485111676,546.4766828202677,1,3,-1,1,1000000,200,natural,2025-01-14 22:33:483
114,74.96338697000178,0.9739830921997656,0.7379086453236866,100.7842935335373,80.72946761270953,524.1698366297023,1,2,-1,1,1000000,200,natural,2025-01-14 22:09:593
117,104.69718302427916,0.9466228397348868,0.7302407767812923,129.13890410417116,113.93057424901448,488.9403919445496,1,3,-1,1,1000000,200,natural,2025-01-14 22:09:593
110,118.9199196028329,0.9497818480701388,0.6836621847699076,130.4527438005075,129.04937806263004,381.82246609226615,1,2,-1,1,1000000,200,natural,2025-01-14 21:46:063
116,147.4638255086564,0.923385635585346,0.6725627833769754,159.2019084479145,158.16429466220015,507.8472321565377,1,3,-1,1,1000000,200,natural,2025-01-14 21:46:063
109,118.6850627924914,0.9406847921212412,0.747973289560606,160.43878871689276,132.1614269652673,693.0360468300329,1,2,-1,1,1000000,200,natural,2025-01-14 21:22:233
113,136.54785215195363,0.9477894909126118,0.6921966546120336,199.0364201704488,168.63948729194215,838.4218544775214,1,3,-1,1,1000000,200,natural,2025-01-14 21:22:233
108,101.83941387999006,0.9676809693349008,0.711456459077934,111.04180057811988,110.33145124667304,321.89575845618805,1,2,-1,1,1000000,200,natural,2025-01-14 20:58:533
117,109.48334770316582,0.9536267980621744,0.7013172674417739,125.25378688312188,119.68455365478717,530.5747576268295,1,3,-1,1,1000000,200,natural,2025-01-14 20:58:533
113,101.37003974142748,0.9470368987826072,0.7828815270037419,168.81359802694456,125.52483257882147,972.1805187155934,1,2,-1,1,1000000,200,natural,2025-01-14 20:35:183
114,161.9529914470558,0.8746278456582122,0.7355836681334046,230.17399760469425,196.1612638856085,924.59892239974,1,3,-1,1,1000000,200,natural,2025-01-14 20:35:183
113,86.3428022647846,0.9619384479134232,0.7462991950665774,107.6687168270242,91.65958100914771,544.5091539381552,1,2,-1,1,1000000,200,natural,2025-01-14 20:07:093
118,90.32799039123252,0.9685758764235798,0.7130833517743247,113.96800768387033,101.20434059371992,472.998169230556,1,3,-1,1,1000000,200,natural,2025-01-14 20:07:093
114,82.78425660847272,0.9731212569276324,0.7343250410751249,116.94186643098833,93.95333564583451,697.7733370466925,1,2,-1,1,1000000,200,natural,2025-01-14 19:39:503
116,131.7681334078304,0.9415496220555026,0.6795486926226454,169.09567179846334,151.5352621326221,686.8719984449898,1,3,-1,1,1000000,200,natural,2025-01-14 19:39:503
